Date,Open,High,Low,Close,Volume,Adj Close
2017-02-01,900.00,900.00,900.00,900.00,000,900.00
2017-01-31,900.00,900.00,900.00,900.00,000,900.00
2017-01-30,900.00,900.00,900.00,900.00,000,900.00
2017-01-27,900.00,900.00,900.00,900.00,000,900.00
2017-01-26,900.00,900.00,900.00,900.00,000,900.00
2017-01-25,900.00,900.00,900.00,900.00,000,900.00
2017-01-24,900.00,900.00,900.00,900.00,000,900.00
2017-01-23,900.00,900.00,900.00,900.00,000,900.00
2017-01-20,900.00,900.00,900.00,900.00,000,900.00
2017-01-19,900.00,900.00,900.00,900.00,000,900.00
2017-01-18,900.00,900.00,900.00,900.00,000,900.00
2017-01-17,900.00,900.00,900.00,900.00,000,900.00
2017-01-16,900.00,900.00,900.00,900.00,000,900.00
2017-01-13,900.00,900.00,900.00,900.00,000,900.00
2017-01-12,900.00,900.00,900.00,900.00,000,900.00
2017-01-11,900.00,900.00,900.00,900.00,000,900.00
2017-01-10,900.00,900.00,900.00,900.00,000,900.00
2017-01-09,900.00,900.00,900.00,900.00,000,900.00
2017-01-06,900.00,900.00,900.00,900.00,000,900.00
2017-01-05,900.00,900.00,900.00,900.00,000,900.00
2017-01-04,900.00,900.00,900.00,900.00,000,900.00
2017-01-03,900.00,900.00,900.00,900.00,000,900.00
2017-01-02,900.00,900.00,900.00,900.00,000,900.00
2016-12-30,900.00,900.00,900.00,900.00,000,900.00
2016-12-29,900.00,900.00,900.00,900.00,000,900.00
2016-12-28,900.00,900.00,900.00,900.00,100,900.00
2016-12-27,860.00,860.00,860.00,860.00,000,860.00
2016-12-26,860.00,860.00,860.00,860.00,000,860.00
2016-12-23,860.00,860.00,860.00,860.00,000,860.00
2016-12-22,860.00,860.00,860.00,860.00,000,860.00
2016-12-21,860.00,860.00,860.00,860.00,000,860.00
2016-12-20,940.00,940.00,860.00,860.00,100,860.00
2016-12-19,940.00,940.00,940.00,940.00,000,940.00
2016-12-16,940.00,940.00,940.00,940.00,000,940.00
2016-12-15,940.00,940.00,940.00,940.00,000,940.00
2016-12-14,940.00,940.00,940.00,940.00,000,940.00
2016-12-13,940.00,940.00,940.00,940.00,000,940.00
2016-12-12,940.00,940.00,940.00,940.00,000,940.00
2016-12-09,940.00,940.00,940.00,940.00,000,940.00
2016-12-08,940.00,940.00,940.00,940.00,000,940.00
2016-12-07,940.00,940.00,940.00,940.00,000,940.00
2016-12-06,940.00,940.00,940.00,940.00,000,940.00
2016-12-05,940.00,940.00,940.00,940.00,000,940.00
2016-12-02,940.00,940.00,940.00,940.00,000,940.00
2016-12-01,940.00,940.00,940.00,940.00,000,940.00
2016-11-30,940.00,940.00,940.00,940.00,000,940.00
2016-11-29,940.00,940.00,940.00,940.00,000,940.00
2016-11-28,940.00,940.00,940.00,940.00,000,940.00
2016-11-25,940.00,940.00,940.00,940.00,000,940.00
2016-11-24,940.00,940.00,940.00,940.00,000,940.00
2016-11-23,940.00,940.00,940.00,940.00,000,940.00
2016-11-22,940.00,940.00,940.00,940.00,000,940.00
2016-11-21,940.00,940.00,940.00,940.00,000,940.00
2016-11-18,940.00,940.00,940.00,940.00,000,940.00
2016-11-17,940.00,940.00,940.00,940.00,000,940.00
2016-11-16,940.00,940.00,940.00,940.00,000,940.00
2016-11-15,940.00,940.00,940.00,940.00,000,940.00
2016-11-14,940.00,940.00,940.00,940.00,000,940.00
2016-11-11,940.00,940.00,940.00,940.00,000,940.00
2016-11-10,940.00,940.00,940.00,940.00,000,940.00
2016-11-09,940.00,940.00,940.00,940.00,000,940.00
2016-11-08,940.00,940.00,940.00,940.00,000,940.00
2016-11-07,940.00,940.00,940.00,940.00,000,940.00
2016-11-04,940.00,940.00,940.00,940.00,000,940.00
2016-11-03,940.00,940.00,940.00,940.00,000,940.00
2016-11-02,940.00,940.00,940.00,940.00,000,940.00
2016-11-01,940.00,940.00,940.00,940.00,000,940.00
2016-10-31,940.00,940.00,940.00,940.00,000,940.00
